Is Favorite Home Team,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
1,0.14285714285714285,6,0,-5,1,9.36999999999999,-0.09000000000000008,4.66,4.07,1,-0.3,-1,0,7,-0.39999999999999997,-8,0.3999999999999999,0,0.7,2,0.30000000000000004,-1,0.30000000000000004,0,-1,0.20000000000000018,-0.7999999999999999,-0.8,-0.5,2.8000000000000007,-1.5,0.8,1.8,1.5999999999999996,-0.4,0.6,0.6,-104.60000000000001,24,-36.60000000000001,-33.599999999999994,0,-0.6,0,-0.39999999999999997,-1.9500000000000002,0.18000000000000005,1.06,-2.86,2.1999999999999993,1.5,1.2000000000000002,2.1999999999999997,62.599999999999994,50.6,94.6,48.599999999999994,10.399999999999999,-1.9,-3.5999999999999996,0.6999999999999997,-2.8,0.2,-1.7999999999999998,-0.8,6.399999999999999,-4.6,-8.600000000000001,0.09999999999999998,0.20000000000000018,-1.2,-0.8,-0.49999999999999994,12.73,-6.449999999999999,-16.82,2.0100000000000002,1.2000000000000002,-0.1,-0.8,-0.2,1.2000000000000002,-1.5,-0.8,0.5,105,4.7,-22,36.99999999999999,1.5999999999999996,0.7,2.9,0.9000000000000001,14
1,-0.11263736263736263,4,-3,-3,-2,7.439999999999991,-4.32,16.22,-5.569999999999999,0.6999999999999997,-1,1.7000000000000002,0,-0.10000000000000142,-3.4000000000000004,-3.1,-1.6,0.30000000000000004,0.3,1.3,1.1,-1.9999999999999998,-1,0,1.3,-0.8999999999999999,-0.9,-0.8999999999999999,0.4,1.9000000000000004,0.19999999999999996,-6.1000000000000005,-3.3,0.7999999999999998,-0.2,-0.19999999999999996,-0.9,-33.5,-26.2,-56.5,-20.7,0.10000000000000009,-0.30000000000000004,-0.8999999999999999,-0.7,-2.6100000000000003,-2.6100000000000003,-2.6100000000000003,0.64,2.4000000000000004,-1.9,-2.6,0.6,17.100000000000023,-73.2,-34.900000000000006,-2.6999999999999993,7.300000000000001,-4.4,5.3,-1.9000000000000001,-1,-0.7,-1,-0.49999999999999994,-4.199999999999999,-3.5,-11.2,-8.5,-0.09999999999999987,-1.1,-2.0999999999999996,-0.30000000000000004,13.229999999999997,-1.8200000000000003,10.37,4.48,0.8999999999999999,-0.8,1.9,0.2,1.9,-0.1,-2.1,-1.6,-35.599999999999966,-79.6,-132.6,-36.3,0,-0.8999999999999999,0,-1.4000000000000001,2
1,0.14285714285714285,5,-1,-2,-1,6.359999999999992,5.88,-4.65,-3.58,0.3999999999999999,0.39999999999999997,-1.6,-1,4.600000000000001,1.6,-2.4000000000000004,-4,-0.6,0.1,1.4,0.1,-0.8,0.19999999999999998,-0.8,-0.5,-0.19999999999999996,-0.19999999999999998,0.7999999999999999,0.10000000000000003,4,1,-7,-4.4,1.4000000000000004,0.4,-3.6,-1.6,-47,-8.3,97,92,0.6000000000000001,-0.7999999999999999,-1.4,-0.7,-1.3599999999999999,-0.8800000000000001,-4.99,0.3899999999999999,0.8000000000000007,2.1,1.7999999999999998,-3.2,-28.799999999999983,39.2,-71.80000000000001,-84.19999999999999,6.399999999999999,3.3999999999999995,-16.6,-10,-0.5999999999999996,-0.19999999999999998,2.4,2.1,12.399999999999999,1.4000000000000004,0.4,-2,0.5999999999999999,-0.39999999999999997,0.6,-0.39999999999999997,-0.46000000000000085,5.859999999999999,19.33,-0.54,0.3999999999999999,0.39999999999999997,-1.6,-1,1.4,-0.6,1.4,0.1,39,47.3,-127,-81.7,0.20000000000000018,1.2,-2.3,-1.6,23
1,-0.07142857142857145,-6,-2,5,2,-3.9100000000000037,8.01,30.71,5.5,0.7999999999999998,0.10000000000000003,0.7999999999999999,-0.5,1.3999999999999986,-0.6000000000000001,5.4,0.10000000000000003,-0.7999999999999999,-0.2,-0.8,-1.1,0.3999999999999999,0.10000000000000003,2.4,0.8,0.4,-0.3,-1.6,-0.19999999999999998,-3.9999999999999996,-0.7000000000000001,2,1.7,-0.7999999999999998,-0.09999999999999998,2.2,0.5,15.199999999999989,-7.5,-154.8,-32.2,-1.6,-0.6,0.4,-0.9,-1.23,2.3600000000000003,6.77,2.25,3.2,0.19999999999999996,6.2,1.9,76,37,180,33.4,1.1999999999999993,-0.19999999999999973,5.2,-1.8000000000000003,1.2000000000000002,0.2,-2.8,-0.09999999999999998,-8.799999999999997,-0.7999999999999999,7.199999999999999,-1.5,0,-0.6,-2,-0.4,1.1499999999999986,1.24,32.97,-0.4500000000000002,0.7999999999999998,0.10000000000000003,0.7999999999999999,-0.5,-0.4,-0.7,-4.4,-1,49.80000000000001,31.8,169.8,17.4,2.0999999999999996,1.9,6,0.19999999999999998,-4
0,0.14285714285714285,6,-1,-6,-2,2.280000000000001,-2.5999999999999996,-5.17,0.18000000000000002,2.8,-0.19999999999999998,-2.2,0.2,5.6,-1.7000000000000002,-10.399999999999999,-0.7000000000000002,0.20000000000000007,-0.19999999999999998,-0.8,-0.5,0.20000000000000018,0.8999999999999999,2.2,0.19999999999999996,2,0,1,0,4,-1,-4,-1.6,2.4000000000000004,-0.8999999999999999,-3.6,-1.2999999999999998,-112.6,29.799999999999997,65.4,34,0.5999999999999999,0.30000000000000004,-0.4,-0.09999999999999998,2.4600000000000004,3.7399999999999998,5.96,0.30999999999999983,5.4,-1.6,-5.6,-0.19999999999999998,78.4,-23.3,-79.60000000000001,-22.900000000000002,16.8,-4.2,-21.2,-4.8,-2,0.7,1,1,7.199999999999999,-2.2,-8.8,-4.5,2.4,0.4,0.4,0.1,11.61,-7.5,-8.75,-17.18,2.2,-0.5,-2.8,-0.4,2.2,-0.4,-1.8,-0.09999999999999998,103.6,-30,-208.4,-66.7,2.3,-0.2,-0.8999999999999999,-0.8,38
1,0,4,1,-7,-4,1.3700000000000045,-1.78,-2.37,3.04,0.8000000000000003,-0.9000000000000001,-0.2,1.8,7,-2.7,-6,0,-0.8,0.19999999999999998,0.19999999999999996,0.2,-1.2,-0.5,0.8,1.3,0.7999999999999999,-0.6,0.7999999999999999,0.7999999999999999,3.1999999999999993,2.5,-0.7999999999999998,-3.3,1.4000000000000004,0.10000000000000003,-0.6000000000000001,-0.6000000000000001,-18,-0.3999999999999999,-35,25.5,0.8,-0.19999999999999998,-0.19999999999999996,-0.2,-0.98,-0.98,-0.98,1.4200000000000002,2,0.7000000000000001,2,-0.5000000000000001,-13.199999999999989,31.099999999999998,117.8,12.8,6,-4,-4,2.5,0.3999999999999999,0.7999999999999999,0.4,-0.09999999999999998,11.600000000000001,-4.8,-22.4,-5.9,1.9999999999999998,-0.3,0,0,-0.6199999999999974,-1.7799999999999994,-11.48,-6.619999999999999,0.5999999999999996,-1.1,-0.4,1.1,3.2,0.2,-0.8,-1.3,51,1.7000000000000028,1,0.5,0.20000000000000018,-0.7,0.7,0.30000000000000004,10
1,0.0714285714285714,4,-1,-9,0,10.069999999999993,3,-4.390000000000001,0.6499999999999999,0.19999999999999973,-1.2,-5.800000000000001,-2,7.399999999999999,-1.2999999999999998,-11.6,-2.8,0.2,-0.5,-0.8,0,-1.6,0.10000000000000003,-0.6,-0.3,0,0,-1,0,5,0.6,-0.9999999999999999,0.30000000000000004,1.4000000000000004,-0.6,-4.6,-1.6,-52.599999999999994,33.1,110.4,12.199999999999996,-0.40000000000000013,-1.1,-0.3999999999999999,0.8,-4.58,-0.8,-0.73,-0.28,1.4000000000000004,1.4,-3.6,-0.6000000000000001,-1.4000000000000057,7.2,-196.39999999999998,-84.9,6.199999999999999,-6.2,-35.8,-11.5,-1.8000000000000003,0.9,2.2,0.4,3.8000000000000043,-3.5,-15.2,-2.4,0.19999999999999996,-0.7999999999999999,-0.8,0,-2.0500000000000043,-11.6,-45.69,-15.690000000000001,0.19999999999999973,-1.2,-5.800000000000001,-2,1.8,-0.8,-0.2,0.3,50.19999999999999,-47.8,-366.8,-122.1,0.9000000000000004,-0.30000000000000004,-6.7,-3,42
1,-0.21428571428571425,-5,-4,-4,1,-8.96,-7.1,-9.11,6.56,0.6000000000000001,-0.4,-0.4,0,1.5999999999999979,1.9000000000000001,7.6000000000000005,2.2,0.8,0.09999999999999998,-0.2,-0.2,-0.20000000000000018,1.4,0.8,-0.8999999999999999,-0.6,0.09999999999999998,-0.6000000000000001,0,-1.799999999999999,-1.7999999999999998,-2.8000000000000003,3.6,0.40000000000000036,-0.9,-0.6000000000000001,0.8,15,4.4,4,-42.4,-0.3999999999999999,0.3,0.6,0.9,-0.43999999999999995,1.96,-0.27999999999999997,-1.41,5.4,-0.6,4.4,2.1,95.4,-11.9,54.39999999999999,43.099999999999994,3.3999999999999986,-2.6,-3.5999999999999996,2.0999999999999996,0.20000000000000018,0.19999999999999998,0.2,-0.8,-6.400000000000002,-3.1,-9.4,0.8999999999999999,-0.3999999999999999,0,-1.4,0.6,4.170000000000002,-11.54,-18.75,-3.3999999999999995,0.7999999999999998,-0.19999999999999998,-0.19999999999999996,-0.19999999999999998,-0.2,-1.6,-2.2,1.5,67.19999999999999,11.8,90.2,43.2,-0.10000000000000053,-0.8,0.09999999999999998,0.8999999999999999,7
0,0.1428571428571428,9,1,-2,-1,15.369999999999997,1.8599999999999994,9.120000000000001,6.890000000000001,1.1999999999999997,-1.2,1.2,0.9,4.400000000000002,0.40000000000000013,1.4,-3.6,-0.19999999999999996,0.5,1.7999999999999998,0.2,-1.4,0.29999999999999993,-0.4,-0.10000000000000003,0.3999999999999999,-0.19999999999999998,-0.6,1,3,-0.40000000000000013,-3,-0.29999999999999993,2,-1,0.9999999999999999,0.7,9.200000000000017,15.2,10.199999999999996,-36.8,1,0.30000000000000004,-1,0.7,-2.41,-0.07000000000000006,0.27,-0.06999999999999995,2,0.39999999999999997,2,0.7,27.400000000000006,-0.2999999999999998,35.4,-7.6,10.2,-7.2,4.199999999999999,4.9,0,1,0,-0.4,10.600000000000001,1.2999999999999998,-1.4,-3.0999999999999996,0.8000000000000003,-0.2,-0.2,1.2,7.019999999999996,-9.899999999999999,-4.41,0.3899999999999999,1.1999999999999997,-1.2,1.2,0.9,2.2,-0.5000000000000001,0.19999999999999996,1.2,87.40000000000003,-9.9,-4.6,-49.2,1.0999999999999996,-1,0.7999999999999999,0.4,6
0,0.09761904761904766,9,4,10,3,3.1100000000000065,-1.7999999999999998,-0.0699999999999994,3.88,0.20000000000000018,-0.4,0.2,0.6,4,1,6,2.5999999999999996,0.19999999999999996,0.2,0.19999999999999996,-0.4,-1,0,-1,-0.6,-0.29999999999999993,0,-0.3,-0.7,1.8000000000000007,-1.8,4.8,5.2,1,-0.7,0,1.4,-81.1,46.9,28.900000000000002,-44.400000000000006,0.8,-1.2000000000000002,-1.2000000000000002,0.5,-1.55,1.02,-1.78,-1.55,2.8000000000000007,0.5,4.8,1.1,42,-60.6,-49,29.6,4.199999999999999,-3.4,7.2,7.6,-1.2000000000000002,1.1,-0.2,-1.2,6,5.3,6,2.3,0.3999999999999999,0.1,0.4,0.1,11.950000000000003,9.78,21.53,3.02,0.3999999999999999,-0.19999999999999998,0.4,0.39999999999999997,1.4,0.1,1.4,0.7,46.60000000000002,-32.4,-6.399999999999999,30.3,0.9000000000000004,-0.7,-1.6,0.49999999999999994,-3
1,0.24047619047619045,4,1,17,4,5.239999999999995,6.25,10.08,-1.9699999999999998,1.6,0.8999999999999999,1.6,-0.10000000000000003,3.8999999999999986,-0.5,9.9,0.5,-0.8,-0.1,-0.8,-0.1,0,-0.7000000000000001,0,0,1.1,1.1,3.0999999999999996,0.8,2.0999999999999996,0.39999999999999997,-0.9,-1.6,1.8999999999999995,0.6,0.8999999999999999,-0.4,-10.599999999999994,-22.6,-40.599999999999994,35.400000000000006,0.5,0.49999999999999994,-1.5,-1.2,1,-0.9000000000000001,-4.08,-0.8,2.1999999999999993,-0.10000000000000009,6.2,1.9000000000000001,3.400000000000034,-55.3,87.4,45.1,11.100000000000001,5.4,8.1,-2.6000000000000005,-0.9000000000000004,-0.9,0.09999999999999998,1.1,2.599999999999998,4.9,19.6,2.6,1.5999999999999999,1.6,1.6,0.2,15.639999999999997,9.75,31.88,0.2699999999999996,1.6,0.9,1.6,-0.09999999999999998,1.7,2.4,1.7,0.4,11.5,-22.2,199.5,51.5,0,0.1,4,0.7,3
0,0.2,4,1,3,1,10.36,1.3599999999999999,1.5899999999999999,-2.79,0.5,0.9,1.5,-0.2,3.3999999999999986,1.1,-0.6000000000000001,-2.1,0.7,1,0.7,-0.6,0.09999999999999964,-0.8999999999999999,-2.9,-0.1,-1.4,-0.4,0.6000000000000001,0.39999999999999997,-0.5000000000000009,1.9,3.5,-0.7,0.20000000000000018,1.2,2.2,-0.3,-51.69999999999999,-19.3,-9.700000000000003,53.3,0.5,-0.2,0.5,0.7000000000000001,-0.16000000000000014,-1.71,-3.23,2.15,0.8000000000000007,-0.19999999999999996,-5.2,-2.3,41.10000000000002,40.7,-102.9,-76.2,2.5,6.9,12.5,-1.7,-1.7000000000000002,-1,-0.7,1.5,4.399999999999999,3.4,18.4,-0.10000000000000009,-1.0999999999999999,-0.5,1.9,1.2,-3.4499999999999993,3.02,2.0200000000000014,-2.75,0.5,0.9,1.5,-0.2,-1.4,0.2,4.6,1.1,57.39999999999998,38,-52.599999999999994,-88.3,1.700000000000001,1.8,1.4,-1.6,-10
1,-0.06666666666666665,0,0,7,-1,-0.0799999999999983,-11.8,-5.82,3.65,1.0000000000000002,0.3,-1,-1.3,2,2.3,12,-1.7,0.5,0.5,1.5,0.8,0.7,-0.3,1.7,1,-0.10000000000000009,-0.4,-0.10000000000000009,0.2,-2.999999999999999,-0.7,-2,-1.3,0,-0.4,0,-1,20.19999999999999,-11.8,-166.8,-59.5,1.5,-0.7999999999999999,-0.5,0.1,0.33999999999999986,0.45999999999999996,0.33999999999999986,1.31,-1,-0.4,6,0,20.899999999999977,-18.8,164.9,31.9,1.6999999999999993,0.09999999999999987,-1.2999999999999998,-8,0.2999999999999998,-0.3,-2.7,-0.7,5,6.7,15,-6,0,-0.7,-1,0,6.459999999999994,2.31,-3.789999999999999,-15.14,0.7999999999999998,0.09999999999999998,-0.2,-1.2,-0.7,-0.4,-2.7,-1.0999999999999999,34.5,47.5,304.5,-16.5,0.09999999999999964,-1.0999999999999999,1.8,0.7,3
1,-0.030952380952380953,-2,2,-9,-5,-3.3900000000000006,-1.0499999999999998,-16.55,-7.46,1.1,-0.19999999999999996,-3.9,-0.7,-4.899999999999999,3.8,-5.9,-0.19999999999999996,0.09999999999999998,-0.6,-0.8999999999999999,0.30000000000000004,-0.5000000000000002,-0.5,3.5,2.1999999999999997,0.7999999999999999,0.1,-1.2000000000000002,-0.19999999999999998,-1.3999999999999995,3.3,2.5999999999999996,-0.9000000000000001,-0.2999999999999998,1,-2.3,-1.3,13.099999999999994,-36.6,-115.89999999999999,-22.400000000000002,0.19999999999999996,-0.4,-1.8,-1.1,0.16000000000000014,-0.78,4.71,2.08,-4.700000000000001,2.9,2.3,1.3,-96.09999999999997,70.2,61.9,8.4,2.1999999999999993,3.6000000000000005,-23.8,-7.8,0.7000000000000002,-0.9,-1.3,-0.6000000000000001,4.800000000000001,2.1,-22.2,-9.2,1.2000000000000002,-0.19999999999999998,-2.8000000000000003,-0.6,-0.44999999999999574,10.78,-23.18,-18.15,0.7000000000000002,0.10000000000000003,-4.3,-1.1,1.8,0.4,-6.199999999999999,-2.6999999999999997,-71.10000000000002,67.9,-124.1,-35.6,-0.2999999999999998,0.8,0.6000000000000001,-0.30000000000000004,26
1,0.10714285714285715,0,1,-3,-2,-4.330000000000005,-4.63,-16.310000000000002,-5.5,-0.30000000000000004,0,-0.3,-0.3,-3.3999999999999986,2.9,-2.4,-2.1,-0.19999999999999996,0.4,-0.19999999999999996,0.2,1.4,0.7000000000000001,-0.6000000000000001,0.09999999999999998,0.7999999999999999,0.8,1.8,0.5,-4.3999999999999995,-1.1,-1.4,-0.3999999999999999,-1.9000000000000004,-0.2,-0.9,-0.29999999999999993,46.099999999999994,45.5,142.1,27.700000000000003,-0.30000000000000004,-0.7,0.7,0.7,1.2999999999999998,0.07000000000000006,-0.8300000000000001,-0.88,-4.600000000000001,2,-4.6,-2.9000000000000004,-62.80000000000001,55.2,-37.8,-31.799999999999997,-8,0,-5,-1.2999999999999998,0.5999999999999996,1.6,2.5999999999999996,0.2,4.399999999999999,3.0999999999999996,3.4,-0.8999999999999995,0.10000000000000009,1.1,2.1,0.8,7.530000000000001,-4.23,-16.45,-5.65,-0.5000000000000002,0.1,-0.5,-0.19999999999999998,-1.3,0.4,2.7,0.7,-40.60000000000002,75.4,51.4,-19.6,-0.10000000000000053,0.2,0,-1.0999999999999999,-3
1,0.02619047619047621,-2,2,5,0,-3.6299999999999955,2.44,-3.43,-8.17,0.8999999999999999,-0.4,-3.1,-0.1,-6.399999999999999,-2.4,-10.4,-1.7999999999999998,-0.4,-0.09999999999999998,2.6,1.3,-2.1,0.2,-2.1,-0.4,0.9000000000000001,0.8999999999999999,-0.10000000000000003,0.3,1.4000000000000004,-1.9,-2.6,1.4,1.2999999999999998,-0.7,-2.7,0,13.800000000000011,41.5,173.8,53.5,0,0.7,2,0,-1.6399999999999997,2.35,-0.23,-0.6600000000000001,-3.3000000000000007,-2.3,-5.3,0,-3.0999999999999943,-57.8,-141.10000000000002,-19.700000000000003,6.699999999999999,-4.6,-21.3,-0.6000000000000001,0.8999999999999995,0.19999999999999998,3.9000000000000004,2.2,-9.200000000000003,2.8000000000000003,-3.2,-2.2,1,1,1,0.7,-15.990000000000002,-3.7700000000000005,-25.14,-13.55,0.9000000000000001,-0.5,-3.0999999999999996,-0.5,3.1,0.8,3.1,1.1,-65.30000000000001,-83.6,-268.3,-32.699999999999996,1.4000000000000004,-0.8,-6.5,-1.3,28
1,0.10238095238095235,-6,2,15,0,-6.740000000000002,4.98,-2.6799999999999997,-7.2,1.1999999999999997,0.5,-0.7999999999999999,-0.6,0.3000000000000007,4.6,11.3,-2,-0.19999999999999996,0.8,1.8,0,-1.4,0.6,-0.3999999999999999,-0.6000000000000001,1,0,0,0.2,2.4000000000000004,3.7,6.3999999999999995,0.09999999999999998,1.2000000000000002,1.5,2.1999999999999997,-0.4,40.499999999999986,-44.2,-52.5,15.7,0.5,0.5,0.5,-0.19999999999999996,-2.6800000000000006,0.77,0.09999999999999987,-1.22,-2.6999999999999993,3,2.3,-3.9,-15.100000000000023,41.6,8.900000000000006,-65.7,8,8,5.999999999999999,-4.3,1.2000000000000002,-1.1,-0.8,0.10000000000000003,-0.3999999999999986,1.6,19.6,3.0999999999999996,1.4000000000000001,0.1,0.3999999999999999,0.4,-5.549999999999997,-4.4399999999999995,-12.22,1.5899999999999999,1,0.7,0,-0.7,2.8,-0.5,0.8,1,-2.3999999999999773,49.599999999999994,162.6,-20.9,0.5,0,-1.2,-0.8,2
0,0,1,-2,-7,-1,3.3400000000000034,6.07,0.5299999999999998,-2.03,1.4999999999999998,-1.1,2.5,0.20000000000000007,12,-1.6,3,-0.3,-1.2,-0.9,-0.19999999999999996,0.8,-0.7,0.30000000000000004,-0.7,-1,0.19999999999999996,-0.09999999999999998,2.2,-0.3,3.000000000000001,1.4,-2,-2.1,2.0999999999999996,0.09999999999999998,1.1,-0.9,-48.19999999999999,-19.200000000000003,19.8,45,0.40000000000000013,-1.6,-2.6,0.4,-2.72,2.17,-6.17,-3.9200000000000004,7.899999999999999,1.2999999999999998,-1.0999999999999996,-0.39999999999999997,123.30000000000001,30.3,18.299999999999997,-18,13,-4.6,14,-0.10000000000000009,-0.40000000000000036,0.30000000000000004,0.6000000000000001,0.8,3.200000000000003,-5.1,3.1999999999999993,1.4,1.4000000000000001,-1,1.4,-0.1,13.700000000000003,0.8399999999999999,2.59,-1.2100000000000002,1.7,-0.9,2.7,0.4,2,-1.3,2,0.9,144.60000000000002,-22.799999999999997,37.599999999999994,-8.7,0.2999999999999998,1.4,4.4,0.8,-1
1,0.1333333333333333,2,-1,-1,1,-1.0499999999999972,1.61,9.059999999999999,0.7400000000000001,-1.2,-0.5,-0.19999999999999996,-1.2,1.1999999999999993,-2.5,0.19999999999999996,-0.1,1,-1,-1,0,-1,0.6000000000000001,-1,-0.2,0,-0.6,1,0.3,2.8,0.5,-2.2,-1,0.40000000000000036,-0.6,-3.5999999999999996,-1.1,63.5,3.1999999999999957,150.5,-12.700000000000001,-0.5,-0.2,-1.5,-1.2,-2.63,0.5,-5.16,-2.13,2,-1.3,2,-1.2,4,-15.999999999999998,-5,-37.2,-4.5,-2.0999999999999996,-1.5,-7.8,0.5999999999999996,-0.09999999999999998,3.5999999999999996,-0.2,-4.399999999999999,1.1999999999999997,-1.4000000000000004,-1.2,0.40000000000000013,-0.2,0.4,-0.8999999999999999,-7.509999999999998,-2.04,-7.990000000000001,-4.3100000000000005,-1.2,-0.5,-0.19999999999999996,-1.2,1.4,-1,1.4,-0.7,-60,-47.7,-86,-42.5,-0.39999999999999947,0.09999999999999998,-0.6000000000000001,-1.5,-3
1,0.06666666666666665,0,-2,5,0,3.6099999999999994,-0.8700000000000001,-4.9799999999999995,-0.43999999999999995,0,-0.3,1.9999999999999998,-0.7,-0.8999999999999986,-0.8999999999999999,4.1000000000000005,-2.2,0.19999999999999996,-0.8,-1.8,-0.5,0.10000000000000009,-0.2,-2.9,-1.3,-1.1,-0.1,1.9,0.2,-3,-0.30000000000000004,8,2.3,-1.2000000000000002,-0.8,2.8,-0.2,24.10000000000001,10.5,-15.900000000000006,34.7,0.5,0.2,1.5,1.5,0.06999999999999984,-1.6300000000000001,-8.04,-2.23,-2.5,0.19999999999999996,-2.5,-0.8,-79.5,-51.8,-120.5,-67.1,-4.399999999999999,-3.7,18.6,-3.1,0.2999999999999998,0.7,0.30000000000000004,1,2.5,-0.5,22.5,3.5,-0.5999999999999999,-0.6,2.4,1.1,-1.3599999999999994,-5.79,3.4000000000000004,-7.130000000000001,-0.20000000000000018,-0.5,1.7999999999999998,-0.8999999999999999,-0.8999999999999999,-0.6000000000000001,5.1,2.1,-28,-62.699999999999996,0,-85,0,-1.7,-0.7,-1.4,-23
0,0.1333333333333333,0,-4,-3,-3,-0.8400000000000034,3.5,9.120000000000001,-3.62,-1.7000000000000002,-0.10000000000000003,3.3,0.7,0.10000000000000142,-2.5,-6.9,0.8,0,0.4,0,-0.4,0.7,0,-1.3,0.7,-0.8,-0.2,0.19999999999999996,0.2,2.3,-2.0999999999999996,-1.7,-0.30000000000000004,-0.2999999999999998,-1.2999999999999998,-0.30000000000000004,-0.3,-32.89999999999998,25.700000000000003,-15.900000000000006,10.5,0.19999999999999996,-0.09999999999999998,1.2,0.8,-0.4500000000000002,-0.2899999999999998,0.2500000000000002,1.5299999999999998,3,0.30000000000000004,-8,-0.30000000000000004,4,4.4,-145,-38,-5.399999999999999,-4.4,6.6000000000000005,1.2999999999999998,-1.2999999999999998,0,-0.2999999999999998,0,-1.8999999999999986,-1.6,6.1,1.0999999999999996,-0.9999999999999998,-0.3,1,0.6,10.189999999999998,3.3200000000000003,13.129999999999999,-0.41999999999999993,-1.4000000000000004,-0.4,1.6,0.3,-1.7,-0.4,2.3,0,-37.19999999999999,-13.8,-97.2,-9.499999999999996,-1.7999999999999998,0.5,-0.3,-0.5,-12
1,0.19999999999999996,5,-1,0,0,-5.509999999999998,3.1,1.4600000000000004,-4.62,0.5,1.5,3.5,-0.2,-1.8000000000000007,4.5,0.19999999999999996,1.5999999999999999,-0.39999999999999997,0,0.6,-0.4,0,-0.3,-3,-0.7,-0.10000000000000009,-0.1,2.9,-0.5,3.500000000000001,-0.5,3.5,-0.19999999999999998,1.2000000000000002,1.2,3.2,0.19999999999999998,1.8000000000000114,-45.2,-29.2,49.1,1,0.4,2,0,0.8599999999999999,-1.5799999999999998,-7.029999999999999,-1.3,-1.8000000000000007,2.2,-1.7999999999999998,-2.8,-26.100000000000023,44.599999999999994,70.9,-15.4,3.1000000000000014,7.1,21.1,-0.5999999999999999,0.09999999999999964,-0.5,1.1,1.1,11.400000000000002,6.8,14.4,5.4,0.5,0.1,3.5,-0.5,4.859999999999999,0.5399999999999998,-1.1,1.1,0,1.4,3,0,0.5,0.5,6.5,0.19999999999999996,10.5,79.8,116.5,42.5,0.09999999999999964,1.1,2.5,0,-18
